accepted,acceptedKey,authorship,basionym,basionymKey,canonicalName,class,classKey,constituentKey,datasetKey,family,familyKey,genus,genusKey,issues,key,kingdom,kingdomKey,lastCrawled,lastInterpreted,modified,nameKey,nameType,nomenclaturalStatus,nubKey,numDescendants,order,orderKey,origin,parent,parentKey,phylum,phylumKey,rank,remarks,scientificName,sourceTaxonKey,species,speciesKey,synonym,taxonID,taxonomicStatus,verbatimScientificName
,,P. Browne,,,Coccoloba,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Polygonaceae,2416.0,Coccoloba,2888822.0,[],2888822,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:36:22.747+0000,,2657268,SCIENTIFIC,[],2888822.0,236,Caryophyllales,422,SOURCE,Polygonaceae,2416,Tracheophyta,7707728,GENUS,,Coccoloba P. Browne,121254887,,,False,gbif:2888822,ACCEPTED,Coccoloba
,,Moench (L.),,,Sorghum bicolor,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Poaceae,3073.0,Sorghum,2705180.0,[],2705181,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:45:03.430+0000,,10500639,SCIENTIFIC,[],2705181.0,2,Poales,1369,SOURCE,Sorghum,2705180,Tracheophyta,7707728,SPECIES,,Sorghum bicolor (L.) Moench,111786581,Sorghum bicolor,2705181.0,False,gbif:2705181,ACCEPTED,Sorghum bicolor
,," (Kuwana, 1909)",,,Dysmicoccus boninsis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Dysmicoccus,2092782.0,['ORIGINAL_NAME_DERIVED'],7969793,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:37.507+0000,,3779381,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Dysmicoccus,2092782,Arthropoda,54,SPECIES,,"Dysmicoccus boninsis (Kuwana, 1909)",110104316,Dysmicoccus boninsis,7969793.0,False,gbif:7969793,ACCEPTED,Dysmicoccus boninsis
,," (Signoret, 1868)",,,Neomaskellia bergii,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aleyrodidae,4304.0,Neomaskellia,4771617.0,['ORIGINAL_NAME_DERIVED'],4771618,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:41.879+0000,,7451840,SCIENTIFIC,[],4771618.0,0,Hemiptera,809,SOURCE,Neomaskellia,4771617,Arthropoda,54,SPECIES,,"Neomaskellia bergii (Signoret, 1868)",110072433,Neomaskellia bergii,4771618.0,False,gbif:4771618,ACCEPTED,Neomaskellia bergii
,,L.,,,Annona,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Annonaceae,9291.0,Annona,3155252.0,[],3155252,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:24:38.034+0000,,697081,SCIENTIFIC,[],3155252.0,240,Magnoliales,718,SOURCE,Annonaceae,9291,Tracheophyta,7707728,GENUS,,Annona L.,120876263,,,False,gbif:3155252,ACCEPTED,Annona
"Parasaissetia nigra (Nietner, 1861)",8198400.0,"King, 1902",,,Saissetia nigra,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Coccidae,6963.0,Parasaissetia,2092092.0,[],5163868,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:01.879+0000,,9993645,SCIENTIFIC,[],5163868.0,0,Hemiptera,809,SOURCE,Parasaissetia,2092092,Arthropoda,54,SPECIES,,"Saissetia nigra King, 1902",110089137,Parasaissetia nigra,8198400.0,True,gbif:5163868,SYNONYM,Saissetia nigra
,," (Matsumura, 1914)",,,Kallitaxila crini,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tropiduchidae,2232.0,Kallitaxila,2061196.0,['ORIGINAL_NAME_DERIVED'],8142925,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:33.845+0000,,5845995,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Kallitaxila,2061196,Arthropoda,54,SPECIES,,"Kallitaxila crini (Matsumura, 1914)",115773818,Kallitaxila crini,8142925.0,False,gbif:8142925,ACCEPTED,Kallitaxila crini
,,"Beardsley, 1966",,,Lepidosaphes palauensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Lepidosaphes,2088966.0,[],2089286,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:39.038+0000,,6172701,SCIENTIFIC,[],2089286.0,0,Hemiptera,809,SOURCE,Lepidosaphes,2088966,Arthropoda,54,SPECIES,,"Lepidosaphes palauensis Beardsley, 1966",110095476,Lepidosaphes palauensis,2089286.0,False,gbif:2089286,ACCEPTED,Lepidosaphes palauensis
,,L.,,,Saccharum officinarum,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Poaceae,3073.0,Saccharum,2703910.0,[],2703912,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:45:54.164+0000,,9980768,SCIENTIFIC,[],2703912.0,0,Poales,1369,SOURCE,Saccharum,2703910,Tracheophyta,7707728,SPECIES,,Saccharum officinarum L.,111782719,Saccharum officinarum,2703912.0,False,gbif:2703912,ACCEPTED,Saccharum officinarum
,,"Arrow, 1939",,,Anoronotum rufum,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Dynastidae,4205.0,Anoronotum,1075691.0,[],1075692,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:36:17.316+0000,,723666,SCIENTIFIC,[],1075692.0,0,Coleoptera,1470,SOURCE,Anoronotum,1075691,Arthropoda,54,SPECIES,,"Anoronotum rufum Arrow, 1939",117377373,Anoronotum rufum,1075692.0,False,gbif:1075692,ACCEPTED,Anoronotum rufum
,,"Chevrolat, 1849",,,Gonocephalum,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tenebrionidae,7857.0,Gonocephalum,8021518.0,[],8021518,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:41:39.504+0000,,4798933,SCIENTIFIC,[],,22,Coleoptera,1470,SOURCE,Tenebrionidae,7857,Arthropoda,54,GENUS,,"Gonocephalum Chevrolat, 1849",121043292,,,False,gbif:8021518,ACCEPTED,Gonocephalum
,," (Cockerell, 1893)",,,Aspidiella sacchari,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Aspidiella,2083405.0,['ORIGINAL_NAME_DERIVED'],2083429,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:54.365+0000,,1062718,SCIENTIFIC,[],2083429.0,0,Hemiptera,809,SOURCE,Aspidiella,2083405,Arthropoda,54,SPECIES,,"Aspidiella sacchari (Cockerell, 1893)",110091309,Aspidiella sacchari,2083429.0,False,gbif:2083429,ACCEPTED,Aspidiella sacchari
,," (Zehntner, 1897)",,,Odonaspis saccharicaulis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Odonaspis,2086528.0,[],7825135,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:54.423+0000,,7695312,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Odonaspis,2086528,Arthropoda,54,SPECIES,,"Odonaspis saccharicaulis (Zehntner, 1897)",110096854,Odonaspis saccharicaulis,7825135.0,False,gbif:7825135,ACCEPTED,Odonaspis saccharicaulis
"Raivuna graminea (Fabricius, 1803)",2052566.0," (Fabricius, 1803)","Fulgora graminea Fabricius, 1803",5156257.0,Chanithus gramineus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Dictyopharidae,8499.0,Raivuna,2052552.0,['ORIGINAL_NAME_DERIVED'],2052567,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:21.857+0000,,2310353,SCIENTIFIC,[],2052567.0,0,Hemiptera,809,SOURCE,Raivuna,2052552,Arthropoda,54,SPECIES,,"Chanithus gramineus (Fabricius, 1803)",111403072,Raivuna graminea,2052566.0,True,gbif:2052567,SYNONYM,Chanithus gramineus
,," (Stål, 1854)",,,Ugyops annulipes,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Delphacidae,8498.0,Ugyops,2056470.0,['ORIGINAL_NAME_DERIVED'],8144750,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:52.197+0000,,11602076,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Ugyops,2056470,Arthropoda,54,SPECIES,,"Ugyops annulipes (Stål, 1854)",110939806,Ugyops annulipes,8144750.0,False,gbif:8144750,ACCEPTED,Ugyops annulipes
,," (Zehntner, 1898)",,,Aulacaspis madiunensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Aulacaspis,2087546.0,['ORIGINAL_NAME_DERIVED'],2087713,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:55.676+0000,,1199975,SCIENTIFIC,[],2087713.0,0,Hemiptera,809,SOURCE,Aulacaspis,2087546,Arthropoda,54,SPECIES,,"Aulacaspis madiunensis (Zehntner, 1898)",110091827,Aulacaspis madiunensis,2087713.0,False,gbif:2087713,ACCEPTED,Aulacaspis madiunensis
,," (Zehntner, 1898)",,,Aulacaspis tegalensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Aulacaspis,2087546.0,['ORIGINAL_NAME_DERIVED'],8253812,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:55.655+0000,,1200286,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Aulacaspis,2087546,Arthropoda,54,SPECIES,,"Aulacaspis tegalensis (Zehntner, 1898)",110091906,Aulacaspis tegalensis,8253812.0,False,gbif:8253812,ACCEPTED,Aulacaspis tegalensis
,,"Muir, 1913",,,Perkinsiella thompsoni,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Delphacidae,8498.0,Perkinsiella,2054545.0,[],5156511,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:48.738+0000,,8435581,SCIENTIFIC,[],5156511.0,0,Hemiptera,809,SOURCE,Perkinsiella,2054545,Arthropoda,54,SPECIES,,"Perkinsiella thompsoni Muir, 1913",112660423,Perkinsiella thompsoni,5156511.0,False,gbif:5156511,ACCEPTED,Perkinsiella thompsoni
,,Lam. (L.),,,Ipomoea batatas,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Convolvulaceae,2389.0,Ipomoea,2928509.0,[],2928551,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:36:08.386+0000,,5720581,SCIENTIFIC,[],2928551.0,3,Solanales,1176,SOURCE,Ipomoea,2928509,Tracheophyta,7707728,SPECIES,,Ipomoea batatas (L.) Lam.,120382088,Ipomoea batatas,2928551.0,False,gbif:2928551,ACCEPTED,Ipomoea batatas
,,"Kôno, 1942",,,Nanyozo,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Nanyozo,4744603.0,[],4744603,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:57.010+0000,,7343383,SCIENTIFIC,[],4744603.0,1,Coleoptera,1470,SOURCE,Curculionidae,4239,Arthropoda,54,GENUS,,"Nanyozo Kôno, 1942",121170754,,,False,gbif:4744603,ACCEPTED,Nanyozo viridipictus
,,"Laporte, 1833",,,Colasposoma,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Colasposoma,3260090.0,[],3260090,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:05.596+0000,,2696133,SCIENTIFIC,[],3260090.0,2,Coleoptera,1470,SOURCE,Chrysomelidae,7780,Arthropoda,54,GENUS,,"Colasposoma Laporte, 1833",106746814,,,False,gbif:3260090,ACCEPTED,Colasposoma metallicum
"Cryptorhynchus postfasciatus Fairmaire, 1849",1194463.0," (Fairmaire, 1849)","Cryptorhynchus postfasciatus Fairmaire, 1849",1194463.0,Euscepes postfasciatus,Insecta,216,9ca92552-f23a-41a8-a140-01abaa31c931,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Cryptorhynchus,1194049.0,"['ORIGINAL_NAME_DERIVED', 'CONFLICTING_BASIONYM_COMBINATION']",4292199,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:34:10.456+0000,,4337805,SCIENTIFIC,[],4292199.0,0,Coleoptera,1470,SOURCE,Cryptorhynchus,1194049,Arthropoda,54,SPECIES,"Originally found in sources as accepted taxon within Euscepes Schönherr, 1844","Euscepes postfasciatus (Fairmaire, 1849)",101783720,Cryptorhynchus postfasciatus,1194463.0,True,gbif:4292199,HOMOTYPIC_SYNONYM,Euscepes postfasciatus
,,"Guérin-Ménéville in Duperry, 1838",,,Sphaeropterus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Sphaeropterus,1191527.0,[],1191527,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:33:21.872+0000,,10553558,SCIENTIFIC,[],1191527.0,2,Coleoptera,1470,SOURCE,Curculionidae,4239,Arthropoda,54,GENUS,,"Sphaeropterus Guérin-Ménéville in Duperry, 1838",121173355,,,False,gbif:1191527,ACCEPTED,Sphaeropterus
,," (Fabricius, 1798)",,,Cylas formicarius,Insecta,216,9ca92552-f23a-41a8-a140-01abaa31c931,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Brentidae,4238.0,Cylas,1171596.0,[],1171601,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:34:44.309+0000,,3168410,SCIENTIFIC,[],1171601.0,0,Coleoptera,1470,SOURCE,Cylas,1171596,Arthropoda,54,SPECIES,,"Cylas formicarius (Fabricius, 1798)",101781476,Cylas formicarius,1171601.0,False,gbif:1171601,ACCEPTED,Cylas formicarius
,,"Crotch, 1873",,,Chaetocnema confinis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Chaetocnema,1048170.0,[],4990564,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:41.436+0000,,2273562,SCIENTIFIC,[],4990564.0,0,Coleoptera,1470,SOURCE,Chaetocnema,1048170,Arthropoda,54,SPECIES,,"Chaetocnema confinis Crotch, 1873",120952367,Chaetocnema confinis,4990564.0,False,gbif:4990564,ACCEPTED,Chaetocnema confinis
,,,,,Metriona,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Metriona,4732523.0,[],4732523,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:49.821+0000,,6962190,SCIENTIFIC,[],4732523.0,3,Coleoptera,1470,SOURCE,Chrysomelidae,7780,Arthropoda,54,GENUS,,Metriona,121046105,,,False,gbif:4732523,ACCEPTED,Metriona circumdata
,,"Usinger, 1946",,,Zanchius fragilis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Miridae,4319.0,Zanchius,4404673.0,[],7747800,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:29:35.778+0000,,11957564,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Zanchius,4404673,Arthropoda,54,SPECIES,,"Zanchius fragilis Usinger, 1946",115740767,Zanchius fragilis,7747800.0,False,gbif:7747800,ACCEPTED,Zanchius fragilis
,,"Shimer, 1898",,,Lepidosaphes,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Lepidosaphes,2088966.0,[],2088966,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:37.889+0000,,6171428,SCIENTIFIC,[],2088966.0,160,Hemiptera,809,SOURCE,Diaspididae,4521,Arthropoda,54,GENUS,,"Lepidosaphes Shimer, 1898",121154049,,,False,gbif:2088966,ACCEPTED,Lepidosaphes
,,"Meyrick, 1884",,,Pachyzancla,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,,,Pachyzancla,4705014.0,['NO_SPECIES'],4705014,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:48:08.988+0000,,8042303,SCIENTIFIC,[],4705014.0,0,Lepidoptera,797,SOURCE,Lepidoptera,797,Arthropoda,54,GENUS,,"Pachyzancla Meyrick, 1884",107506220,,,False,gbif:4705014,DOUBTFUL,Pachyzancla nipponalis
,,"Hübner, 1819",,,Precis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Nymphalidae,7017.0,Precis,1897886.0,[],1897886,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:49:23.068+0000,,9161129,SCIENTIFIC,[],1897886.0,75,Lepidoptera,797,SOURCE,Nymphalidae,7017,Arthropoda,54,GENUS,,"Precis Hübner, 1819",121129402,,,False,gbif:1897886,ACCEPTED,Precis villida
,,"Linnaeus, 1758",,,Hypolimnas bolina,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Nymphalidae,7017.0,Hypolimnas,7733971.0,['PUBLISHED_BEFORE_GENUS'],1910629,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:49:07.771+0000,,5488585,SCIENTIFIC,[],1910629.0,0,Lepidoptera,797,SOURCE,Hypolimnas,7733971,Arthropoda,54,SPECIES,,"Hypolimnas bolina Linnaeus, 1758",110514481,Hypolimnas bolina,1910629.0,False,gbif:1910629,ACCEPTED,Hypolimnas bolina
,,"Moore, 1862",,,Hippotion swinhoei,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Sphingidae,8868.0,Hippotion,1862288.0,[],1862290,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:51:49.515+0000,,5273082,SCIENTIFIC,[],1862290.0,0,Lepidoptera,797,SOURCE,Hippotion,1862288,Arthropoda,54,SPECIES,,"Hippotion swinhoei Moore, 1862",107473150,Hippotion swinhoei,1862290.0,False,gbif:1862290,ACCEPTED,Hippotion swinhoei
,,"Latreille, 1802",,,Gryllotalpa,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Gryllotalpidae,8555.0,Gryllotalpa,1716116.0,[],1716116,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:24.436+0000,,4858772,SCIENTIFIC,[],1716116.0,76,Orthoptera,1458,SOURCE,Gryllotalpidae,8555,Arthropoda,54,GENUS,,"Gryllotalpa Latreille, 1802",121135027,,,False,gbif:1716116,ACCEPTED,Gryllotalpa
,,Schott (L.),,,Colocasia esculenta,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Araceae,6979.0,Colocasia,5330758.0,['ORIGINAL_NAME_DERIVED'],5330776,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:43:58.686+0000,,2733021,SCIENTIFIC,[],5330776.0,0,Alismatales,551,SOURCE,Colocasia,5330758,Tracheophyta,7707728,SPECIES,,Colocasia esculenta (L.) Schott,111548638,Colocasia esculenta,5330776.0,False,gbif:5330776,ACCEPTED,Colocasia esculenta
,,"Faust, J., 1897",,,Atactus deplanatus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Atactus,1240215.0,[],5021658,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:33:22.784+0000,2016-07-28T14:09:18.496+0000,1151563,SCIENTIFIC,[],5021658.0,0,Coleoptera,1470,SOURCE,Atactus,1240215,Arthropoda,54,SPECIES,,"Atactus deplanatus Faust, J., 1897",109576819,Atactus deplanatus,5021658.0,False,gbif:5021658,DOUBTFUL,Atactus deplanatus
,," (Kirkaldy, 1907)",,,Tarophagus proserpina,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Delphacidae,8498.0,Tarophagus,2054154.0,['ORIGINAL_NAME_DERIVED'],2054155,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:48.899+0000,,11032554,SCIENTIFIC,[],2054155.0,0,Hemiptera,809,SOURCE,Tarophagus,2054154,Arthropoda,54,SPECIES,,"Tarophagus proserpina (Kirkaldy, 1907)",109397462,Tarophagus proserpina,2054155.0,False,gbif:2054155,ACCEPTED,Tarophagus proserpina
,,"Linnaeus, 1758",,,Hippotion celerio,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Sphingidae,8868.0,Hippotion,1862288.0,['PUBLISHED_BEFORE_GENUS'],1862293,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:51:49.465+0000,,5272581,SCIENTIFIC,[],1862293.0,0,Lepidoptera,797,SOURCE,Hippotion,1862288,Arthropoda,54,SPECIES,,"Hippotion celerio Linnaeus, 1758",110371870,Hippotion celerio,1862293.0,False,gbif:1862293,ACCEPTED,Hippotion celerio
,,"Martyn, 1797",,,Theretra pinastrina,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Sphingidae,8868.0,Theretra,1862420.0,['PUBLISHED_BEFORE_GENUS'],1862478,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:51:42.877+0000,,11192024,SCIENTIFIC,[],1862478.0,0,Lepidoptera,797,SOURCE,Theretra,1862420,Arthropoda,54,SPECIES,,"Theretra pinastrina Martyn, 1797",107475354,Theretra pinastrina,1862478.0,False,gbif:1862478,ACCEPTED,Theretra pinastrina
,,Griff.,,,Cyrtosperma,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Araceae,6979.0,Cyrtosperma,2871901.0,[],2871901,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:43:56.005+0000,,3247722,SCIENTIFIC,[],2871901.0,16,Alismatales,551,SOURCE,Araceae,6979,Tracheophyta,7707728,GENUS,,Cyrtosperma Griff.,121251160,,,False,gbif:2871901,ACCEPTED,Cyrtosperma
,,"Beardsley, 1966",,,Pseudococcus macrocirculus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Pseudococcus,2081087.0,[],2095250,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:46.167+0000,,9343142,SCIENTIFIC,[],2095250.0,0,Hemiptera,809,SOURCE,Pseudococcus,2081087,Arthropoda,54,SPECIES,,"Pseudococcus macrocirculus Beardsley, 1966",110106872,Pseudococcus macrocirculus,2095250.0,False,gbif:2095250,ACCEPTED,Pseudococcus macrocirculus
Solanum lycopersicum L.,2930137.0,Mill.,,,Lycopersicon esculentum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Solanaceae,7717.0,Solanum,2928997.0,[],2930181,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:37:29.479+0000,,6530449,SCIENTIFIC,[],2930181.0,0,Solanales,1176,SOURCE,Solanum,2928997,Tracheophyta,7707728,SPECIES,,Lycopersicon esculentum Mill.,112572614,Solanum lycopersicum,2930137.0,True,gbif:2930181,SYNONYM,Lycopersicon esculentum
"Nesidiocoris tenuis (Reuter, 1895)",2009189.0,"Reuter, 1895",,,Cyrtopeltis tenuis,Insecta,216,80b4b440-eaca-4860-aadf-d0dfdd3e856e,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Miridae,4319.0,Nesidiocoris,2009188.0,['CONFLICTING_BASIONYM_COMBINATION'],2009190,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:29:11.283+0000,,3244466,SCIENTIFIC,[],2009190.0,0,Hemiptera,809,SOURCE,Nesidiocoris,2009188,Arthropoda,54,SPECIES,"Originally found in sources as accepted taxon within Cyrtopeltis Fieber, 1860","Cyrtopeltis tenuis Reuter, 1895",100084427,Nesidiocoris tenuis,2009189.0,True,gbif:2009190,HOMOTYPIC_SYNONYM,Cyrtopeltis tenuis
,,,,,Nesophrosyne argentatus,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cicadellidae,9647.0,Nesophrosyne,2045002.0,[],4775334,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:01.036+0000,,7511835,SCIENTIFIC,[],4775334.0,0,Hemiptera,809,SOURCE,Nesophrosyne,2045002,Arthropoda,54,SPECIES,,Nesophrosyne argentatus,107098531,Nesophrosyne argentatus,4775334.0,False,gbif:4775334,ACCEPTED,Nesophrosyne argentatus
,,L.,,,Terminalia,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Combretaceae,2431.0,Terminalia,3189387.0,[],3189387,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:34:01.141+0000,,11092836,SCIENTIFIC,[],3189387.0,412,Myrtales,690,SOURCE,Combretaceae,2431,Tracheophyta,7707728,GENUS,,Terminalia L.,121254727,,,False,gbif:3189387,ACCEPTED,Terminalia
,,"Guérin-Ménéville, 1841",,,Trigonops,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Trigonops,1225109.0,[],1225109,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:33:16.159+0000,,11462073,SCIENTIFIC,[],1225109.0,36,Coleoptera,1470,SOURCE,Curculionidae,4239,Arthropoda,54,GENUS,,"Trigonops Guérin-Ménéville, 1841",121175148,,,False,gbif:1225109,ACCEPTED,Trigonops vulgaris
